GeoName,FIPS,GDP Impact,State,Unemploy Rate,GO_yieldImpact,REV_yieldImpact,infectedPCT
"Putnam, TN",47141,-0.032386398,TN,0.040805298,0.381452546,0.926817222,0.001009409
"Ketchikan Gateway Borough, AK*",02130,-0.026663835,AK,0.070586124,0.62720834,0.40087175,0.001007122
"Cleveland, AR",05025,-0.012003911,AR,0.028738852,0.256641379,0.676945993,0.00100553
"Charles, MD",24017,-0.023004682,MD,0.040513085,0.368548994,0.24278907,0.001004551
"Miami, OH",39109,-0.042167076,OH,0.082694966,0.746954121,0.606643103,0.001000122
"Chickasaw, MS",28017,-0.046016518,MS,0.029841954,0.30379214,0.454270735,0.000993978
"Leflore, MS",28083,-0.007387566,MS,0.029841954,0.260847947,0.297957906,0.000993507
"Nowata, OK",40105,-0.020385335,OK,0.037996921,0.344335777,0.6193534,0.000992457
"Clayton, GA",13063,-0.115464476,GA,0.029935606,0.381790965,0.40320502,0.000988859
"Berks, PA",42011,-0.050309975,PA,0.123671112,1.102901293,0.68840372,0.000987739
"St. Helena, LA",22091,-0.028433899,LA,0.082517871,0.730187566,0.229809211,0.000986972
"Floyd, GA",13115,-0.024165414,GA,0.029935606,0.280292885,0.411033654,0.000984792
"McKinley, NM",35031,-0.014551828,NM,0.049731311,0.437191256,0.598383106,0.000980845
"Floyd, IN",18043,-0.042674541,IN,0.062111827,0.573266154,0.234693141,0.000980617
"Saginaw, MI",26145,-0.052883597,MI,0.090799137,0.827475832,0.237816872,0.000976178
"Randolph, IL",17157,-0.015748343,IL,0.048742569,0.430150971,0.217834364,0.000975395
"Sandoval, NM",35043,-0.02747831,NM,0.049731311,0.451561756,0.229523385,0.00097446
"Shelby, TN",47157,-0.03592299,TN,0.040805298,0.385384211,0.372213971,0.000973147
"Johnson, IA",19103,-0.030118579,IA,0.059400467,0.536353816,0.290789377,0.000972608
"Grant, WA",53025,-0.02817324,WA,0.085517589,0.755292716,0.50267023,0.000972036
"Tompkins, NY",36109,-0.032439173,NY,0.049713377,0.456924971,0.357158116,0.000968878
"Fremont, WY",56013,-0.020372451,WY,0.031811213,0.291954671,0.24710686,0.000967882
"Cedar, IA",19031,-0.024452155,IA,0.059400467,0.530054396,0.354769119,0.000966339
"Washington, NE",31177,-0.026038075,NE,0.039880393,0.366565026,0.448294983,0.000964832
"DeKalb, GA",13089,-0.036566917,GA,0.029935606,0.29407976,0.28643924,0.00096405
"Baltimore (Independent City), MD",24510,0,MD,0.040513085,0.342974458,0.241013256,0.000962106
"Schuylkill, PA",42107,-0.030512675,PA,0.123671112,1.080892436,0.356581881,0.000962089
"Schenectady, NY",36093,-0.037683399,NY,0.049713377,0.462755029,0.233270341,0.00095944
"Woodson, KS",20207,0,KS,0.054451466,0.460973587,0.347455235,0.000956023
"Dearborn, IN",18029,-0.035906297,IN,0.062111827,0.56574183,0.23204428,0.000950301
"Lake, IN",18089,-0.055034271,IN,0.062111827,0.587006589,0.629717244,0.00094955
"DuPage, IL",17043,-0.061485214,IL,0.048742569,0.480997109,0.56866139,0.000948077
"Windham, VT",50025,-0.05614114,VT,0.056810732,0.543359256,0.263586049,0.000947373
"Johnson, WY",56019,-0.035009465,WY,0.031811213,0.308226786,0.251484937,0.000947306
"Burke, ND",38013,0,ND,0.047437045,0.401591111,0.502154901,0.000945626
"Smith, MS",28129,-0.031988147,MS,0.029841954,0.28819666,0.37103702,0.000942448
"Calcasieu, LA",22019,-0.059904326,LA,0.082517871,0.765173555,0.239916843,0.00093887
"Phillips, CO",08095,0,CO,0.026604143,0.225224556,0.502154901,0.000937866
"San Juan, NM",35045,-0.027042458,NM,0.049731311,0.451077214,0.448595404,0.000935801
"Rockdale, GA",13247,-0.030196492,GA,0.029935606,0.286997694,0.401928403,0.000935135
"Washington, MS",28151,-0.009421177,MS,0.029841954,0.263108733,0.182643521,0.000933749
"Henry, GA",13151,-0.031889112,GA,0.029935606,0.288879397,0.294794851,0.000933659
"Robertson, TN",47147,-0.040339726,TN,0.040805298,0.390294341,0.646254197,0.000932979
"Benton, WA",53005,-0.051920712,WA,0.085517589,0.781693018,0.236834352,0.000929595
"Ada, ID",16001,-0.053268463,ID,0.053542309,0.512495958,0.237931989,0.000928181
"Macon, GA",13193,-0.027667204,GA,0.029935606,0.28418586,0.451591767,0.000926856
"Morehouse, LA",22067,-0.019285754,LA,0.082517871,0.720017482,0.922898688,0.00092466
"Chautauqua, KS",20019,0,KS,0.054451466,0.460973587,0.594030509,0.000923077
"Butts, GA",13035,-0.01649887,GA,0.029935606,0.271769912,0.300683189,0.000922361
"Wayne, PA",42127,-0.034773919,PA,0.123671112,1.085629703,0.251414483,0.000915091
"Yalobusha, MS",28161,-0.034081623,MS,0.029841954,0.290523997,0.378862594,0.00090849
"Livingston, MI",26093,-0.063435035,MI,0.090799137,0.839205972,0.569244601,0.000906274
"Beaufort, SC",45013,-0.034321593,SC,0.042045613,0.394104145,0.23157028,0.000905675
"Calhoun, MS",28013,-0.031560501,MS,0.029841954,0.287721241,0.250453318,0.000905229
"Camas, ID",16025,0,ID,0.053542309,0.453276875,0.403805538,0.000904159
"Alexandria (Independent City), VA",51510,0,VA,0.037150238,0.314505373,0.241013256,0.000896957
"Richland, SC",45079,-0.029706988,SC,0.042045613,0.388974042,0.311492847,0.000894749
"Wilkinson, GA",13319,-0.03729435,GA,0.029935606,0.294888454,0.624411056,0.000893455
"Jefferson Davis, LA",22053,-0.031876612,LA,0.082517871,0.734014865,0.305282825,0.000892629
"Winston, MS",28159,-0.025942592,MS,0.029841954,0.281475756,0.562010923,0.000891117
"Stark, ND",38089,-0.005766213,ND,0.047437045,0.408001467,0.349179967,0.000889199
"Cumberland, ME",23005,-0.048752595,ME,0.066646619,0.618413699,0.236581248,0.000888127
"Dawson, GA",13085,-0.041304482,GA,0.029935606,0.299346558,0.287856293,0.000880956
"St. Clair, MI",26147,-0.034473775,MI,0.090799137,0.80700945,0.378979891,0.000879795
"Henrico, VA",51087,-0.043708937,VA,0.037150238,0.363097036,0.210366912,0.000879638
"Monroe, NY",36055,-0.038846792,NY,0.049713377,0.464048386,0.421901127,0.000877631
"Washington, OK",40147,-0.047223452,OK,0.037996921,0.37417198,0.236123866,0.000873329
"Linn, IA",19113,-0.038528386,IA,0.059400467,0.545703082,0.56577546,0.000868967
"Lucas, OH",39095,-0.045654087,OH,0.082694966,0.750830665,0.327331441,0.000866118
"Rockingham, NH",33015,-0.056232948,NH,0.074240945,0.691021496,0.385488277,0.000865161
"Adams, NE",31001,-0.018536736,NE,0.039880393,0.358225713,0.559795758,0.000860887
"Steuben, NY",36101,-0.047043729,NY,0.049713377,0.473161002,0.314511426,0.000859728
"Van Buren, IA",19177,-0.015942371,IA,0.059400467,0.520593984,0.226767382,0.000851789
"Meriwether, GA",13199,-0.02492344,GA,0.029935606,0.28113559,0.187280403,0.00085038
"Tolland, CT",09013,-0.023625381,CT,0.033279081,0.30799762,0.248079844,0.000849251
"Burke, GA",13033,-0.003142747,GA,0.029935606,0.256921776,0.352727459,0.000848859
"Douglas, GA",13097,-0.037157297,GA,0.029935606,0.294736091,0.224237996,0.000847324
"Lincoln, AR",05079,-0.020250107,AR,0.028738852,0.265808757,0.446563744,0.000844595
"Rush, IN",18139,-0.044215086,IN,0.062111827,0.574978793,0.381893615,0.00084434
"Coosa, AL",01037,-0.023341937,AL,0.042297859,0.384033411,0.186807359,0.00084404
"Howard, MD",24027,-0.069734334,MD,0.040513085,0.420498815,0.389526677,0.000841291
"Pike, MS",28113,-0.021356299,MS,0.029841954,0.276377128,0.679743386,0.000839951
"Spalding, GA",13255,-0.029550652,GA,0.029935606,0.286279708,0.249852152,0.000839542
"Pierce, WA",53053,-0.034404451,WA,0.085517589,0.762220015,0.149380144,0.000838693
"Delaware, NY",36025,-0.034169187,NY,0.049713377,0.458848245,0.292000954,0.000838337
"Jefferson, WA",53031,-0.038968402,WA,0.085517589,0.767293806,0.191481391,0.000837963
"Marion, GA",13197,-0.01779679,GA,0.029935606,0.273212822,0.307930388,0.000837421
"Decatur, GA",13087,-0.018398457,GA,0.029935606,0.273881701,0.446009897,0.000833207
"Humboldt, NV",32013,-0.035434015,NV,0.11062749,0.975939234,0.149688097,0.000831798
"Columbia, PA",42037,-0.036607305,PA,0.123671112,1.087667897,0.208242743,0.00083123
"Clay, AL",01027,-0.025535313,AL,0.042297859,0.386471809,0.308078043,0.00083113
"Clark, NV",32003,-0.065628669,NV,0.11062749,1.009506934,0.241629051,0.000828512
"Lafayette, MO",29107,-0.021611729,MO,0.046852866,0.420671566,0.320140132,0.000825486
"Attala, MS",28007,-0.009217496,MS,0.029841954,0.2628823,0.364226091,0.000825355
"Genesee, NY",36037,-0.03253691,NY,0.049713377,0.457033626,0.231660875,0.000820531
"Oconee, GA",13219,-0.027683166,GA,0.029935606,0.284203605,0.621536255,0.000819265
"Montrose, CO",08085,-0.036979118,CO,0.026604143,0.266334611,0.454377053,0.00081856
"Palm Beach, FL",12099,-0.042858667,FL,0.029926153,0.300994337,0.326495303,0.000817761
"Owen, IN",18119,-0.042707343,IN,0.062111827,0.573302621,0.360229428,0.000817347
"Garfield, CO",08045,-0.06387375,CO,0.026604143,0.296233643,0.936235404,0.000815837
"Adams, MS",28001,-0.027986264,MS,0.029841954,0.283747727,0.468984826,0.000814518
"Wilson, TN",47189,-0.033863433,TN,0.040805298,0.383094581,0.232057651,0.00080881
"Pulaski, GA",13235,-0.015143785,GA,0.029935606,0.27026345,0.286310266,0.000808117
"Jenkins, GA",13165,-0.016833859,GA,0.029935606,0.272142322,0.678390679,0.000806823
"Adams, CO*",08001,-0.046095166,CO,0.026604143,0.276469013,0.235786385,0.00080592
"San Mateo, CA",06081,-0.061628773,CA,0.059779315,0.574591258,0.240432642,0.000804881
"Cleburne, AL",01029,-0.010797486,AL,0.042297859,0.37008762,0.557480871,0.000804829
"Anne Arundel, MD",24003,-0.046863181,MD,0.040513085,0.395072725,0.236016105,0.000804511
"Cobb, GA",13067,-0.048456722,GA,0.029935606,0.307297776,0.326299109,0.000799852
"Franklin, WA",53021,-0.029915708,WA,0.085517589,0.757229835,0.682303591,0.000798135
"McDuffie, GA",13189,-0.016578282,GA,0.029935606,0.271858194,0.30756592,0.000797673
"Galveston, TX",48167,-0.043048093,TX,0.032499617,0.322991274,0.210169247,0.000794999
"Jackson, MI",26075,-0.0451832,MI,0.090799137,0.818915225,0.295295356,0.000794903
"Harrison, KY",21097,-0.041939606,KY,0.080102497,0.724753999,0.422826219,0.000794239
"Morgan, CO",08087,-0.02951433,CO,0.026604143,0.258035932,0.249841288,0.000791248
"Nantucket, MA",25019,-0.052007427,MA,0.089085202,0.811992009,0.237554801,0.000789543
"Bennington, VT",50003,-0.035179024,VT,0.056810732,0.520055462,0.451029133,0.000789399
"Bartholomew, IN",18005,-0.085417716,IN,0.062111827,0.620784169,0.57581984,0.000787787
"Forrest, MS",28035,-0.025008715,MS,0.029841954,0.280437555,0.924610483,0.000787749
"Fayette, GA",13113,-0.047752347,GA,0.029935606,0.306514714,0.474897059,0.000786569
"Lamar, GA",13171,-0.029059837,GA,0.029935606,0.285734064,0.412497625,0.000786287
"Washington, GA",13303,-0.013696317,GA,0.029935606,0.268654285,0.317772553,0.000785315
"Ozaukee, WI",55089,-0.049487576,WI,0.055324744,0.523382391,0.250710368,0.000784569
"Lyon, KS",20111,-0.02844903,KS,0.054451466,0.492600659,0.449016124,0.00078325
"Harrison, IA",19085,-0.00954881,IA,0.059400467,0.513486198,0.557107379,0.000782974
"Madison, MS",28089,-0.045428329,MS,0.029841954,0.303138245,0.2108812,0.000781015
"Beaver, PA",42007,-0.047383229,PA,0.123671112,1.0996476,0.236171657,0.000780826
"Fayette, IN",18041,-0.040627012,IN,0.062111827,0.570989896,0.234080705,0.000779153
"DeSoto, MS",28033,-0.034405885,MS,0.029841954,0.290884483,0.285792853,0.00077861
"Jerome, ID",16053,-0.046730646,ID,0.053542309,0.505227802,0.417783141,0.000778306
"Cuyahoga, OH",39035,-0.038358021,OH,0.082694966,0.742719556,0.268906699,0.000777283
"Marion, AL",01093,-0.027096904,AL,0.042297859,0.388207846,0.418386618,0.000774176
"Jackson, MS",28059,-0.058640772,MS,0.029841954,0.317826649,0.67818521,0.000772889
"Costilla, CO",08023,0,CO,0.026604143,0.225224556,0.295748211,0.000771803
"Hinds, MS",28049,-0.015787569,MS,0.029841954,0.270186315,0.366191265,0.000767771
"San Francisco, CA",06075,-0.062751781,CA,0.059779315,0.575839718,0.47938354,0.000766832
"Frederick, MD",24021,-0.026093472,MD,0.040513085,0.371982832,0.619747447,0.00076672
"Searcy, AR",05129,-0.016152689,AR,0.028738852,0.261253617,0.401894771,0.000761325
"Lincoln, MS",28085,-0.025556747,MS,0.029841954,0.281046808,0.428945849,0.00076128
"Kenosha, WI",55059,-0.041531652,WI,0.055324744,0.514537711,0.433724102,0.000760788
"Kay, OK",40071,-0.029943779,OK,0.037996921,0.354961995,0.356411719,0.000757959
"Shelby, AL",01117,-0.035302674,AL,0.042297859,0.397330282,0.604589891,0.000757917
"Lincoln, GA",13181,-0.018225733,GA,0.029935606,0.273689682,0.678807002,0.00075748
"Simpson, KY",21213,-0.047535921,KY,0.080102497,0.730975478,0.236217329,0.000753823
"Onondaga, NY",36067,-0.0353533,NY,0.049713377,0.460164635,0.622517155,0.000753483
"Pickens, AL",01107,-0.027343059,AL,0.042297859,0.388481499,0.562429817,0.000752634
"Henry, IA",19087,-0.037147329,IA,0.059400467,0.544167748,0.233039897,0.000751729
"Hamilton, NE",31081,-0.02205517,NE,0.039880393,0.362137191,0.228525682,0.000750751
"Los Angeles, CA",06037,-0.042605489,CA,0.059779315,0.553442883,0.416549265,0.000750067
"Lamoille, VT",50015,-0.089848405,VT,0.056810732,0.58083196,0.638817186,0.000749152
"Washington, IN",18175,-0.035117019,IN,0.062111827,0.564864381,0.414309389,0.000749037
"Charleston, SC",45019,-0.050223372,SC,0.042045613,0.411782312,0.628278256,0.000748652
"Evangeline, LA",22039,-0.019000519,LA,0.082517871,0.719700383,0.639871426,0.000748615
"Mecklenburg, NC",37119,-0.051849805,NC,0.052980406,0.506161875,0.384177235,0.000747508
"Jefferson, AL",01073,-0.036497891,AL,0.042297859,0.398659017,0.224040761,0.00074707
"Cleveland, OK",40027,-0.027073678,OK,0.037996921,0.351771275,0.249111264,0.000746442
"Yankton, SD",46135,-0.025890391,SD,0.01875562,0.187563373,0.404807415,0.000745156
"Humphreys, MS",28053,-0.020768731,MS,0.029841954,0.275723923,0.247225392,0.000744048
"Darke, OH",39037,-0.03339795,OH,0.082694966,0.737205395,0.251002917,0.000743451
"Marengo, AL",01091,-0.020333666,AL,0.042297859,0.380689087,0.308689193,0.000742194
"Salt Lake, UT",49035,-0.043317062,UT,0.031016817,0.310737252,0.315563757,0.000739377
"Broomfield, CO*",08014,-0.061296799,CO,0.026604143,0.293368821,0.5702568,0.000737955
"Osceola, FL",12097,-0.065104788,FL,0.029926153,0.325725572,0.23259737,0.00073719
"Durham, NC",37063,-0.065003145,NC,0.052980406,0.520784576,0.24144195,0.000734086
"Fairbanks North Star Borough, AK",02090,-0.04701582,AK,0.070586124,0.649833845,0.648251083,0.0007331
"Collier, FL",12021,-0.053411292,FL,0.029926153,0.312725796,0.476589706,0.000732654
"Lapeer, MI",26087,-0.055422635,MI,0.090799137,0.830298507,0.459893694,0.000730535
"Clark, IN",18019,-0.044371763,IN,0.062111827,0.575152973,0.381940478,0.000726953
"Juniata, PA",42067,-0.045962308,PA,0.123671112,1.098067948,0.457064016,0.000726891
"Hillsborough, NH",33011,-0.044579646,NH,0.074240945,0.678066404,0.406230549,0.000726575
"Marion, TN",47115,-0.032867271,TN,0.040805298,0.381987138,0.323506777,0.000726468
"Clear Creek, CO",08019,-0.078843497,CO,0.026604143,0.31287566,0.573853426,0.000721649
"Leavenworth, KS",20103,-0.018862414,KS,0.054451466,0.481943122,0.922772063,0.000721642
"Putnam, IN",18133,-0.032432395,IN,0.062111827,0.561879858,0.291481462,0.000718544
"Charles City, VA",51036,-0.038199678,VA,0.037150238,0.356972337,0.208719038,0.000718081
"Fairfield, SC",45039,-0.027012543,SC,0.042045613,0.385978602,0.319884941,0.00071598
"Santa Clara, CA",06085,-0.061296892,CA,0.059779315,0.574222303,0.630277142,0.000715823
"Christian, IL",17021,-0.021124833,IL,0.048742569,0.436128069,0.228247408,0.000711986
"Hardin, TX",48199,-0.021850543,TX,0.032499617,0.299425746,0.368004761,0.000711781
"Chester, PA",42029,-0.052375163,PA,0.123671112,1.105197183,0.47627979,0.000710491
"Union, IN",18161,-0.037485642,IN,0.062111827,0.567497603,0.323017549,0.000708818
"Cotton, OK",40033,-0.015831642,OK,0.037996921,0.339273391,0.401798742,0.000705965
"Saratoga, NY",36091,-0.043757195,NY,0.049713377,0.46950733,0.626344158,0.000704768
"Kit Carson, CO",08063,-0.022895622,CO,0.026604143,0.250677848,0.620104252,0.000704523
"Carroll, MS",28015,-0.024629452,MS,0.029841954,0.280015925,0.680722419,0.00070373
"Livingston, LA",22063,-0.035961332,LA,0.082517871,0.738555889,0.624012337,0.00070318
"Osage, OK",40113,-0.030987465,OK,0.037996921,0.356122272,0.469882515,0.000702681
"Wagoner, OK",40145,-0.027184481,OK,0.037996921,0.351894455,0.418412813,0.000701202
"Ingham, MI",26065,-0.038889832,MI,0.090799137,0.811918825,0.454948567,0.00070108
"Troup, GA",13285,-0.038125253,GA,0.029935606,0.295812178,0.323208863,0.000700781
"Monroe, FL",12087,-0.074575482,FL,0.029926153,0.336254238,0.244305132,0.000700544
"Jefferson, WV",54037,-0.031862317,WV,0.024248714,0.240705692,0.563781572,0.000699962
"Daviess, KY",21059,-0.027029607,KY,0.080102497,0.708178404,0.229389174,0.000699432
"Columbiana, OH",39029,-0.029643448,OH,0.082694966,0.733031479,0.370335697,0.000696878
"Monona, IA",19133,-0.02426345,IA,0.059400467,0.529844611,0.248270697,0.00069646
"Douglas, CO",08035,-0.053166555,CO,0.026604143,0.284330346,0.933032775,0.000694852
"Sharkey, MS",28125,0,MS,0.029841954,0.252635117,0.523458223,0.000694284
"Le Sueur, MN",27079,-0.043222268,MN,0.074738431,0.680768993,0.536386435,0.000692353
"Washoe, NV",32031,-0.053094695,NV,0.11062749,0.995572789,0.318488345,0.000691383
"Monongalia, WV",54061,-0.046151475,WV,0.024248714,0.256591091,0.295584976,0.000691209
"Washington, NC",37187,-0.008831897,NC,0.052980406,0.458338437,0.556892943,0.000690846
"Forest, PA",42053,0,PA,0.123671112,1.04697119,0.295748211,0.000689941
"Peach, GA",13225,-0.008476247,GA,0.029935606,0.262851081,0.39959867,0.000689755
"Sumter, FL",12119,-0.046884494,FL,0.029926153,0.305469889,0.435325191,0.000687207
"San Juan, WA",53055,-0.057877241,WA,0.085517589,0.788314951,0.629254291,0.000682516
"Olmsted, MN",27109,-0.032387848,MN,0.074738431,0.66872426,0.231686389,0.000682279
"Newport, RI",44005,-0.030748578,RI,0.117687823,1.030501541,0.311804397,0.000682245
"Marshall, MS",28093,-0.015099525,MS,0.029841954,0.26942141,0.598546928,0.000680002
"Wyoming, NY",36121,-0.018775352,NY,0.049713377,0.441734765,0.367084941,0.000677388
"Copiah, MS",28029,-0.018481785,MS,0.029841954,0.273181502,0.290784586,0.000677
"Shelby, TX",48419,-0.043451452,TX,0.032499617,0.323439693,0.25401002,0.000672628
"Hancock, MS",28045,-0.032328231,MS,0.029841954,0.288574735,0.231598457,0.000671817
"Martin, FL",12085,-0.039844956,FL,0.029926153,0.297643964,0.3123582,0.000670807
"Baldwin, GA",13009,-0.021132453,GA,0.029935606,0.276921112,0.466934782,0.0006683
"Franklin, VT",50011,-0.030973509,VT,0.056810732,0.515380149,0.406327826,0.000667989
"Jackson, WV",54035,-0.060350348,WV,0.024248714,0.27237612,0.240050252,0.000664894
"Portage, OH",39133,-0.03752851,OH,0.082694966,0.741797381,0.252238409,0.000664754
"Randolph, AL",01111,-0.019086715,AL,0.042297859,0.379302839,0.617651656,0.000660153
"Chemung, NY",36015,-0.030401335,NY,0.049713377,0.454659486,0.680406644,0.00065903
"Leake, MS",28079,-0.025058699,MS,0.029841954,0.280493123,0.319300526,0.000658299
"Creek, OK",40037,-0.031861761,OK,0.037996921,0.357094234,0.312137362,0.00065714
"El Paso, CO",08041,-0.035459784,CO,0.026604143,0.264645552,0.358061611,0.000655189
"Natchitoches, LA",22069,-0.040065622,LA,0.082517871,0.743118669,0.233982888,0.000655171
"Macon, TN",47111,-0.023687652,TN,0.040805298,0.371782064,0.467699068,0.000650354
"Madison, FL",12079,-0.033441485,FL,0.029926153,0.290525161,0.41380822,0.000648894
"Franklin, MS",28037,0,MS,0.029841954,0.252635117,0.523458223,0.000648256
"Johnson, MO",29101,-0.010072083,MO,0.046852866,0.407842826,0.676368164,0.000647405
"Republic, KS",20157,0,KS,0.054451466,0.460973587,0.241013256,0.00064711
"Richland, LA",22083,-0.016719681,LA,0.082517871,0.717164754,0.24601428,0.000646059
"Kent, RI",44003,-0.049072631,RI,0.117687823,1.050872574,0.250586254,0.000645193
"Clarke, MS",28023,-0.027876072,MS,0.029841954,0.283625225,0.602368521,0.000643459
"Broadwater, MT",30007,-0.03636261,MT,0.067713461,0.613671264,0.624132363,0.000641334
"Washington, TX",48477,-0.042232545,TX,0.032499617,0.322084621,0.288133886,0.00064099
"Victoria, TX",48469,-0.039407634,TX,0.032499617,0.31894414,0.404683548,0.000640719
"Washakie, WY",56043,-0.027017394,WY,0.031811213,0.299341921,0.238098168,0.000640615
"St. Lawrence, NY",36089,-0.01776116,NY,0.049713377,0.440607277,0.639500722,0.000640431
